dataset,algorithm,number_of_classes,number_of_categories,train_size,test_size,cv_idx,accuracy,precision,recall,f1,auc,train_time,pred_time
movement_libras,SFAM,15,151,324,36,6,0.8333333333333334,0.837037037037037,0.8333333333333334,0.8187830687830688,0.9078207671957672,1.0571253299713135,0.006256103515625
movement_libras,SFAM,15,156,324,36,7,0.8333333333333334,0.899537037037037,0.8333333333333334,0.8383597883597883,0.9110449735449736,0.9243266582489014,0.00632023811340332
movement_libras,SFAM,15,155,324,36,8,0.6944444444444444,0.7970679012345678,0.6944444444444444,0.7018157768157768,0.8323412698412699,1.005167007446289,0.006707668304443359
movement_libras,SFAM,15,151,324,36,9,0.8611111111111112,0.9050925925925924,0.8611111111111112,0.8584656084656084,0.9240244708994708,1.1193039417266846,0.006040811538696289
movement_libras,SFAM,15,151,324,36,10,0.7222222222222222,0.8125,0.7222222222222222,0.7264550264550264,0.8449074074074074,1.0171937942504883,0.00661778450012207
newthyroid,AEE,3,0,193,22,1,0.6818181818181818,0.884297520661157,0.6818181818181818,0.7076416337285903,0.8515151515151514,0.1366405487060547,0.016895771026611328
newthyroid,AEE,3,0,193,22,2,0.3181818181818182,0.8564593301435406,0.3181818181818182,0.25755928853754945,0.6424242424242425,0.09659934043884277,0.010545730590820312
newthyroid,AEE,3,0,193,22,3,0.5,0.8246753246753247,0.5,0.5126262626262627,0.7276515151515152,0.15757346153259277,0.014143228530883789
newthyroid,AEE,3,0,193,22,4,0.3181818181818182,0.17464114832535885,0.3181818181818182,0.19960474308300394,0.6818181818181818,0.08394408226013184,0.008806705474853516
newthyroid,AEE,3,0,193,22,5,0.2727272727272727,0.17272727272727273,0.2727272727272727,0.1696969696969697,0.6212121212121212,0.08672571182250977,0.009256601333618164
newthyroid,AEE,3,0,194,21,6,0.42857142857142855,0.8857142857142858,0.42857142857142855,0.46265664160401004,0.7047619047619047,0.10634231567382812,0.017551660537719727
newthyroid,AEE,3,0,194,21,7,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.1836734693877551,0.6785714285714286,0.12191915512084961,0.007236957550048828
newthyroid,AEE,3,0,194,21,8,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.1836734693877551,0.6785714285714286,0.12137794494628906,0.011039972305297852
newthyroid,AEE,3,0,194,21,9,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.1836734693877551,0.6785714285714286,0.11919546127319336,0.007353305816650391
newthyroid,AEE,3,0,194,21,10,0.2857142857142857,0.1323529411764706,0.2857142857142857,0.16530612244897958,0.6785714285714286,0.15601301193237305,0.016379117965698242
newthyroid,ARF,3,0,193,22,1,0.3181818181818182,0.146780303030303,0.3181818181818182,0.18851674641148328,0.6867424242424242,0.8046164512634277,0.008959770202636719
newthyroid,ARF,3,0,193,22,2,0.3181818181818182,0.1695187165775401,0.3181818181818182,0.20252525252525252,0.6871212121212121,0.7769322395324707,0.009578227996826172
newthyroid,ARF,3,0,193,22,3,0.3181818181818182,0.10330578512396693,0.3181818181818182,0.15541125541125542,0.6848484848484849,0.8213756084442139,0.009394645690917969
newthyroid,ARF,3,0,193,22,4,0.3181818181818182,0.11363636363636363,0.3181818181818182,0.16363636363636364,0.6829545454545455,0.7376449108123779,0.00799560546875
newthyroid,ARF,3,0,193,22,5,0.3181818181818182,0.1695187165775401,0.3181818181818182,0.20252525252525252,0.6871212121212121,0.7708849906921387,0.008077144622802734
newthyroid,ARF,3,0,194,21,6,0.2857142857142857,0.11249999999999999,0.2857142857142857,0.15225563909774434,0.6785714285714286,0.7686319351196289,0.008597612380981445
newthyroid,ARF,3,0,194,21,7,0.23809523809523808,0.11904761904761904,0.23809523809523808,0.1360544217687075,0.619047619047619,0.7281043529510498,0.0066680908203125
newthyroid,ARF,3,0,194,21,8,0.2857142857142857,0.09183673469387754,0.2857142857142857,0.1361344537815126,0.6785714285714286,0.7583997249603271,0.008434295654296875
newthyroid,ARF,3,0,194,21,9,0.2857142857142857,0.1,0.2857142857142857,0.14285714285714285,0.6785714285714286,0.7760410308837891,0.0072672367095947266
newthyroid,ARF,3,0,194,21,10,0.2857142857142857,0.1323529411764706,0.2857142857142857,0.16530612244897958,0.6785714285714286,0.7439517974853516,0.0074005126953125
newthyroid,DWM,3,0,193,22,1,1.0,1.0,1.0,1.0,1.0,0.07076025009155273,0.00585484504699707
newthyroid,DWM,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.07436871528625488,0.005939006805419922
newthyroid,DWM,3,0,193,22,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8977272727272727,0.054023027420043945,0.003759145736694336
newthyroid,DWM,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.07570624351501465,0.0061070919036865234
newthyroid,DWM,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.05576348304748535,0.003161191940307617
newthyroid,DWM,3,0,194,21,6,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.058803558349609375,0.0061147212982177734
newthyroid,DWM,3,0,194,21,7,1.0,1.0,1.0,1.0,1.0,0.06916594505310059,0.002984762191772461
newthyroid,DWM,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.06671309471130371,0.005721569061279297
newthyroid,DWM,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.05771231651306152,0.0030357837677001953
newthyroid,DWM,3,0,194,21,10,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.0663151741027832,0.0062487125396728516
newthyroid,EFDT,3,0,193,22,1,1.0,1.0,1.0,1.0,1.0,0.03290748596191406,0.009155988693237305
newthyroid,EFDT,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.026473283767700195,0.009145736694335938
newthyroid,EFDT,3,0,193,22,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8977272727272727,0.030240297317504883,0.009156465530395508
newthyroid,EFDT,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.04182076454162598,0.009262323379516602
newthyroid,EFDT,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.030533313751220703,0.009164094924926758
newthyroid,EFDT,3,0,194,21,6,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.024349451065063477,0.008957147598266602
newthyroid,EFDT,3,0,194,21,7,1.0,1.0,1.0,1.0,1.0,0.038361549377441406,0.008580923080444336
newthyroid,EFDT,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.0419921875,0.008648157119750977
newthyroid,EFDT,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.044150590896606445,0.008321046829223633
newthyroid,EFDT,3,0,194,21,10,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.04152655601501465,0.008663177490234375
newthyroid,EVQ,3,0,193,22,1,0.8636363636363636,0.8693181818181818,0.8636363636363636,0.8612903225806451,0.8334280303030303,0.1720888614654541,0.0015714168548583984
newthyroid,EVQ,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.19052386283874512,0.0020580291748046875
newthyroid,EVQ,3,0,193,22,3,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.18538188934326172,0.0019025802612304688
newthyroid,EVQ,3,0,193,22,4,1.0,1.0,1.0,1.0,1.0,0.1537489891052246,0.0015158653259277344
newthyroid,EVQ,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.16939759254455566,0.0022172927856445312
newthyroid,EVQ,3,0,194,21,6,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8982142857142856,0.8333333333333333,0.16276788711547852,0.001447916030883789
newthyroid,EVQ,3,0,194,21,7,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.1569516658782959,0.0008516311645507812
newthyroid,EVQ,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.18405723571777344,0.0016024112701416016
newthyroid,EVQ,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.17647290229797363,0.0014252662658691406
newthyroid,EVQ,3,0,194,21,10,1.0,1.0,1.0,1.0,1.0,0.179548978805542,0.0013554096221923828
newthyroid,HAT,3,0,193,22,1,1.0,1.0,1.0,1.0,1.0,0.0739750862121582,0.01092386245727539
newthyroid,HAT,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.06559181213378906,0.005102634429931641
newthyroid,HAT,3,0,193,22,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8977272727272727,0.09360575675964355,0.009291887283325195
newthyroid,HAT,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.07913351058959961,0.005425453186035156
newthyroid,HAT,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.09140944480895996,0.008971214294433594
newthyroid,HAT,3,0,194,21,6,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.09798073768615723,0.009710073471069336
newthyroid,HAT,3,0,194,21,7,1.0,1.0,1.0,1.0,1.0,0.06732916831970215,0.005756378173828125
newthyroid,HAT,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.09901547431945801,0.007058143615722656
newthyroid,HAT,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.10930395126342773,0.009644031524658203
newthyroid,HAT,3,0,194,21,10,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.09180164337158203,0.008971214294433594
newthyroid,HT,3,0,193,22,1,1.0,1.0,1.0,1.0,1.0,0.02653050422668457,0.009120941162109375
newthyroid,HT,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.041230201721191406,0.008478641510009766
newthyroid,HT,3,0,193,22,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8977272727272727,0.03786134719848633,0.010350704193115234
newthyroid,HT,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.03683829307556152,0.008926630020141602
newthyroid,HT,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.018313169479370117,0.003992557525634766
newthyroid,HT,3,0,194,21,6,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.024922609329223633,0.008222579956054688
newthyroid,HT,3,0,194,21,7,1.0,1.0,1.0,1.0,1.0,0.03909802436828613,0.008946657180786133
newthyroid,HT,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.03894209861755371,0.008905172348022461
newthyroid,HT,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.04170107841491699,0.009130001068115234
newthyroid,HT,3,0,194,21,10,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.02004075050354004,0.0072138309478759766
newthyroid,KNNI,3,0,193,22,1,0.8636363636363636,0.8693181818181818,0.8636363636363636,0.8612903225806451,0.8334280303030303,0.011749744415283203,0.0017580986022949219
newthyroid,KNNI,3,0,193,22,2,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.011486530303955078,0.0017249584197998047
newthyroid,KNNI,3,0,193,22,3,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.010521650314331055,0.0010728836059570312
newthyroid,KNNI,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.004537343978881836,0.0015151500701904297
newthyroid,KNNI,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.010603904724121094,0.002002716064453125
newthyroid,KNNI,3,0,194,21,6,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8839285714285714,0.8333333333333334,0.009758234024047852,0.0019462108612060547
newthyroid,KNNI,3,0,194,21,7,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.006013154983520508,0.001043558120727539
newthyroid,KNNI,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.009720802307128906,0.0010182857513427734
newthyroid,KNNI,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.011622190475463867,0.001363992691040039
newthyroid,KNNI,3,0,194,21,10,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8982142857142856,0.8333333333333333,0.009657621383666992,0.0018382072448730469
newthyroid,LVQ,3,0,193,22,1,0.8636363636363636,0.8863636363636364,0.8636363636363636,0.8501377410468319,0.790719696969697,0.11658978462219238,0.000598907470703125
newthyroid,LVQ,3,0,193,22,2,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.16948628425598145,0.0011889934539794922
newthyroid,LVQ,3,0,193,22,3,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.1287698745727539,0.0004687309265136719
newthyroid,LVQ,3,0,193,22,4,0.8181818181818182,0.8564593301435408,0.8181818181818182,0.783422459893048,0.7267992424242424,0.1738874912261963,0.0013856887817382812
newthyroid,LVQ,3,0,193,22,5,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.18579936027526855,0.0011484622955322266
newthyroid,LVQ,3,0,194,21,6,0.8571428571428571,0.8809523809523809,0.8571428571428571,0.8350649350649352,0.7499999999999999,0.19008660316467285,0.0011050701141357422
newthyroid,LVQ,3,0,194,21,7,0.8095238095238095,0.7067669172932332,0.8095238095238095,0.7445378151260504,0.6666666666666666,0.1800217628479004,0.000850677490234375
newthyroid,LVQ,3,0,194,21,8,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.1250443458557129,0.0010442733764648438
newthyroid,LVQ,3,0,194,21,9,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.15947532653808594,0.0009906291961669922
newthyroid,LVQ,3,0,194,21,10,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.18538498878479004,0.0010514259338378906
newthyroid,LVQ2,3,0,193,22,1,0.8636363636363636,0.8863636363636364,0.8636363636363636,0.8501377410468319,0.790719696969697,0.1625518798828125,0.0012049674987792969
newthyroid,LVQ2,3,0,193,22,2,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.150634765625,0.00040268898010253906
newthyroid,LVQ2,3,0,193,22,3,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.21094584465026855,0.0005431175231933594
newthyroid,LVQ2,3,0,193,22,4,0.8636363636363636,0.8863636363636364,0.8636363636363636,0.8289256198347107,0.8082386363636364,0.19131088256835938,0.0005171298980712891
newthyroid,LVQ2,3,0,193,22,5,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.19669580459594727,0.0005042552947998047
newthyroid,LVQ2,3,0,194,21,6,0.8571428571428571,0.8809523809523809,0.8571428571428571,0.8350649350649352,0.7499999999999999,0.19240736961364746,0.0005421638488769531
newthyroid,LVQ2,3,0,194,21,7,0.8571428571428571,0.7380952380952381,0.8571428571428571,0.7922077922077922,0.7499999999999999,0.18378400802612305,0.0004787445068359375
newthyroid,LVQ2,3,0,194,21,8,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.21862435340881348,0.0006732940673828125
newthyroid,LVQ2,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.18290185928344727,0.0012645721435546875
newthyroid,LVQ2,3,0,194,21,10,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8982142857142856,0.8333333333333333,0.1696763038635254,0.0006203651428222656
newthyroid,LVQ2.1,3,0,193,22,1,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.2739827632904053,0.0010752677917480469
newthyroid,LVQ2.1,3,0,193,22,2,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.23624873161315918,0.00045990943908691406
newthyroid,LVQ2.1,3,0,193,22,3,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.2603023052215576,0.0008118152618408203
newthyroid,LVQ2.1,3,0,193,22,4,0.8181818181818182,0.8564593301435408,0.8181818181818182,0.783422459893048,0.7267992424242424,0.1835794448852539,0.0005140304565429688
newthyroid,LVQ2.1,3,0,193,22,5,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.24984502792358398,0.0008604526519775391
newthyroid,LVQ2.1,3,0,194,21,6,0.8571428571428571,0.8809523809523809,0.8571428571428571,0.8350649350649352,0.7499999999999999,0.24030733108520508,0.0004584789276123047
newthyroid,LVQ2.1,3,0,194,21,7,0.8571428571428571,0.7380952380952381,0.8571428571428571,0.7922077922077922,0.7499999999999999,0.24561405181884766,0.0004482269287109375
newthyroid,LVQ2.1,3,0,194,21,8,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8839285714285714,0.8333333333333334,0.2477426528930664,0.0004935264587402344
newthyroid,LVQ2.1,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.21103882789611816,0.0005893707275390625
newthyroid,LVQ2.1,3,0,194,21,10,0.8571428571428571,0.8809523809523809,0.8571428571428571,0.8350649350649352,0.7499999999999999,0.18004393577575684,0.0004870891571044922
newthyroid,LVQ3,3,0,193,22,1,0.9545454545454546,0.9636363636363636,0.9545454545454546,0.956287008011146,0.9787878787878789,0.25805068016052246,0.0008547306060791016
newthyroid,LVQ3,3,0,193,22,2,0.7727272727272727,0.7994318181818181,0.7727272727272727,0.7612414467253178,0.7307765151515151,0.2528095245361328,0.0008521080017089844
newthyroid,LVQ3,3,0,193,22,3,0.8181818181818182,0.8696303696303697,0.8181818181818182,0.8257378984651712,0.8549242424242425,0.24874567985534668,0.0005242824554443359
newthyroid,LVQ3,3,0,193,22,4,0.8181818181818182,0.8848484848484849,0.8181818181818182,0.8246503496503496,0.9159090909090909,0.24091029167175293,0.0009198188781738281
newthyroid,LVQ3,3,0,193,22,5,0.8636363636363636,0.8863636363636364,0.8636363636363636,0.8501377410468319,0.790719696969697,0.22517013549804688,0.0005700588226318359
newthyroid,LVQ3,3,0,194,21,6,0.8571428571428571,0.8656462585034015,0.8571428571428571,0.8580811634998827,0.8738095238095238,0.23776531219482422,0.00048232078552246094
newthyroid,LVQ3,3,0,194,21,7,0.8571428571428571,0.7380952380952381,0.8571428571428571,0.7922077922077922,0.7499999999999999,0.24975919723510742,0.0005819797515869141
newthyroid,LVQ3,3,0,194,21,8,0.8095238095238095,0.8928571428571429,0.8095238095238095,0.8220826792255364,0.9142857142857141,0.18902921676635742,0.00048089027404785156
newthyroid,LVQ3,3,0,194,21,9,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.26555562019348145,0.0010635852813720703
newthyroid,LVQ3,3,0,194,21,10,0.7619047619047619,0.6660714285714286,0.7619047619047619,0.706221198156682,0.7071428571428571,0.23481225967407227,0.0004932880401611328
newthyroid,NB,3,0,193,22,1,1.0,1.0,1.0,1.0,1.0,0.007055759429931641,0.006415605545043945
newthyroid,NB,3,0,193,22,2,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.006854057312011719,0.00723719596862793
newthyroid,NB,3,0,193,22,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8977272727272727,0.006852865219116211,0.005888700485229492
newthyroid,NB,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.003350973129272461,0.0031855106353759766
newthyroid,NB,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.008089780807495117,0.00644683837890625
newthyroid,NB,3,0,194,21,6,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.007557868957519531,0.005101442337036133
newthyroid,NB,3,0,194,21,7,1.0,1.0,1.0,1.0,1.0,0.0070765018463134766,0.007387638092041016
newthyroid,NB,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.005205631256103516,0.005677223205566406
newthyroid,NB,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.00425267219543457,0.0033855438232421875
newthyroid,NB,3,0,194,21,10,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9549612948627727,0.9785714285714284,0.006997346878051758,0.0052721500396728516
newthyroid,OB,3,0,193,22,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9148674242424244,0.6693782806396484,0.005033254623413086
newthyroid,OB,3,0,193,22,2,0.9090909090909091,0.9197860962566845,0.9090909090909091,0.9041396103896104,0.8546401515151515,0.6628355979919434,0.0051500797271728516
newthyroid,OB,3,0,193,22,3,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.7331931591033936,0.005361795425415039
newthyroid,OB,3,0,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.6444611549377441,0.00528407096862793
newthyroid,OB,3,0,193,22,5,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.7066962718963623,0.0051157474517822266
newthyroid,OB,3,0,194,21,6,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8839285714285714,0.8333333333333334,0.7239935398101807,0.005394458770751953
newthyroid,OB,3,0,194,21,7,0.9523809523809523,0.9553571428571429,0.9523809523809523,0.9483870967741934,0.9166666666666665,0.6806380748748779,0.004800319671630859
newthyroid,OB,3,0,194,21,8,1.0,1.0,1.0,1.0,1.0,0.6890966892242432,0.004523038864135742
newthyroid,OB,3,0,194,21,9,1.0,1.0,1.0,1.0,1.0,0.7213180065155029,0.004889488220214844
newthyroid,OB,3,0,194,21,10,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8982142857142856,0.8333333333333333,0.7280330657958984,0.00510406494140625
newthyroid,SEVQ,3,32,193,22,1,0.8636363636363636,0.8785714285714286,0.8636363636363636,0.8688610240334378,0.8936553030303032,0.12795424461364746,0.0007753372192382812
newthyroid,SEVQ,3,32,193,22,2,1.0,1.0,1.0,1.0,1.0,0.12355518341064453,0.0005528926849365234
newthyroid,SEVQ,3,33,193,22,3,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912,0.918560606060606,0.10759210586547852,0.0005803108215332031
newthyroid,SEVQ,3,33,193,22,4,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132,0.9360795454545455,0.1273355484008789,0.000804901123046875
newthyroid,SEVQ,3,33,193,22,5,0.9545454545454546,0.9636363636363636,0.9545454545454546,0.956287008011146,0.9787878787878789,0.1085050106048584,0.0015377998352050781
newthyroid,SEVQ,3,30,194,21,6,0.9047619047619048,0.9159663865546218,0.9047619047619048,0.8839285714285714,0.8333333333333334,0.11659026145935059,0.0007739067077636719
newthyroid,SEVQ,3,35,194,21,7,1.0,1.0,1.0,1.0,1.0,0.13387203216552734,0.001154184341430664
newthyroid,SEVQ,3,36,194,21,8,1.0,1.0,1.0,1.0,1.0,0.09781074523925781,0.0006690025329589844
newthyroid,SEVQ,3,37,194,21,9,1.0,1.0,1.0,1.0,1.0,0.13263893127441406,0.001012563705444336
newthyroid,SEVQ,3,28,194,21,10,0.8571428571428571,0.9071428571428571,0.8571428571428571,0.8645124716553289,0.9357142857142857,0.11745214462280273,0.0006995201110839844
newthyroid,SFAM,3,27,193,22,1,0.7727272727272727,0.7575757575757575,0.7727272727272727,0.7482093663911846,0.7055871212121212,0.2893660068511963,0.0015785694122314453
newthyroid,SFAM,3,35,193,22,2,1.0,1.0,1.0,1.0,1.0,0.19787096977233887,0.0013463497161865234
newthyroid,SFAM,3,35,193,22,3,0.9090909090909091,0.9210227272727273,0.9090909090909091,0.889622026718801,0.8579545454545454,0.24062061309814453,0.0014195442199707031
newthyroid,SFAM,3,30,193,22,4,0.9090909090909091,0.9119318181818182,0.9090909090909091,0.9065772936740678,0.8716856060606061,0.23773789405822754,0.0011816024780273438
newthyroid,SFAM,3,34,193,22,5,0.9545454545454546,0.9636363636363636,0.9545454545454546,0.956287008011146,0.9787878787878789,0.2560131549835205,0.00121307373046875
newthyroid,SFAM,3,31,194,21,6,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8952380952380952,0.18567562103271484,0.0013022422790527344
newthyroid,SFAM,3,37,194,21,7,0.9047619047619048,0.9428571428571428,0.9047619047619048,0.9132653061224489,0.9571428571428571,0.2577643394470215,0.0015146732330322266
newthyroid,SFAM,3,39,194,21,8,1.0,1.0,1.0,1.0,1.0,0.2584366798400879,0.001051187515258789
newthyroid,SFAM,3,34,194,21,9,1.0,1.0,1.0,1.0,1.0,0.2866487503051758,0.0018372535705566406
newthyroid,SFAM,3,35,194,21,10,0.9047619047619048,0.9428571428571428,0.9047619047619048,0.913265306122449,0.9571428571428571,0.21847891807556152,0.0013403892517089844
optdigits,AEE,10,0,5058,562,1,0.8985765124555161,0.9059011798620504,0.8985765124555161,0.8983269463339604,0.9436888698524771,156.2660903930664,11.224576711654663
optdigits,AEE,10,0,5058,562,2,0.9128113879003559,0.9173795337458228,0.9128113879003559,0.9132175435000682,0.95156464883181,151.86606907844543,11.403393268585205
optdigits,AEE,10,0,5058,562,3,0.8718861209964412,0.8804619172305533,0.8718861209964412,0.8731288012450916,0.9288017195879034,147.46495389938354,10.047645092010498
optdigits,AEE,10,0,5058,562,4,0.8896797153024911,0.8920343299880648,0.8896797153024911,0.8885163191530018,0.9387323972858967,146.2462010383606,12.606014966964722
optdigits,AEE,10,0,5058,562,5,0.8683274021352313,0.8796746321169534,0.8683274021352313,0.8689070701217962,0.9269356555206526,139.9980001449585,10.04496431350708
optdigits,AEE,10,0,5058,562,6,0.902135231316726,0.9047392584036603,0.902135231316726,0.9021397892560051,0.945748459192573,128.06990337371826,9.48210072517395
optdigits,AEE,10,0,5058,562,7,0.891459074733096,0.8971929697630601,0.891459074733096,0.8900927178661245,0.9397574828841214,128.21129488945007,9.494126796722412
optdigits,AEE,10,0,5058,562,8,0.902135231316726,0.905853621060864,0.902135231316726,0.9023664436771941,0.9456362734206196,132.50233030319214,10.439780950546265
optdigits,AEE,10,0,5058,562,9,0.8896797153024911,0.8921972728727017,0.8896797153024911,0.8872093288738119,0.9389205049405928,130.64178276062012,9.77223825454712
optdigits,AEE,10,0,5058,562,10,0.905693950177936,0.9089377724175846,0.905693950177936,0.9052105395912489,0.9476725396654222,129.35616898536682,10.414929628372192
optdigits,ARF,10,0,5058,562,1,0.905693950177936,0.9096334576669255,0.905693950177936,0.9065944872058134,0.9476497281230143,234.43544721603394,2.5737228393554688
optdigits,ARF,10,0,5058,562,2,0.9288256227758007,0.9308010338760565,0.9288256227758007,0.9291194897630246,0.9603763429544239,238.84124398231506,3.3970439434051514
